Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
IHTI,INTEGRATIVE HLTH TCHS INC,Pink No Information,0.014800,78.313300,14372,Common Stock,USA,Texas
CCAJ,COASTAL CAPITAL ACQSTN CP,Pink No Information,0.000600,0.000000,810335,Common Stock,USA,Florida
SEEK,THEDIRECTORY.COM INC,Pink No Information,0.000300,0.000000,29999422,Common Stock,USA,Florida
LTSC,LIGHTSCAPE TECHS INC,Pink No Information,0.004100,,0,Common Stock,USA,Nevada
ADTR,ALLIANCE MEDIA HLDGS INC,Pink No Information,0.049000,,0,Common Stock,USA,New York
KGHI,KAISER GRP HLDGS INC,Pink No Information,2.190000,0.000000,500,Common Stock,USA,Virginia
NGMC,NEXT GENERATION MGMT,Pink No Information,0.002800,-3.448300,564251,Common Stock,USA,Virginia
PURY,PURERAY CORP CO,Pink No Information,0.005000,,0,Common Stock,USA,Georgia
IALS,INTERACTIVE LEISURE SYS,Pink No Information,0.350000,0.143100,25313,Common Stock,USA,Rhode Island
MNVWF,MOUNTAINVIEW ENERGY LTD,Pink No Information,0.004265,,0,Foreign Ordinary Shares,USA,Montana
IMTS,INTERACTIVE MOTRSPRTS&ENT,Pink No Information,0.001400,180.000000,2000,Common Stock,USA,Indiana
HESG,HEALTH SCIENCES GROUP INC,Pink No Information,0.000400,0.000000,14491149,Common Stock,USA,California
SPOI,SPO NETWORKS INC,Pink No Information,0.002700,-1.818200,2231949,Common Stock,USA,Arkansas
RVBR,MARKRAY CORP,Pink No Information,0.029500,11.320800,15000,Common Stock,USA,California
VPGI,VELOCITY PORTFOLIO GP INC,Pink No Information,3.250000,,0,Common Stock,USA,New Jersey
VMCS,VISUALMED CLINICAL SLTNS,Pink No Information,0.002750,,0,Common Stock,USA,Nevada
MIHL,MONTAGUE INTL HLDGS LTD,Pink No Information,0.001500,,0,Common Stock,USA,Pennsylvania
TMXN,TRIMAX CORP,Pink No Information,0.004200,-10.638300,1634454,Common Stock,USA,California
PRXG,PERNIX GROUP INC,Pink No Information,0.103200,,0,Common Stock,USA,Illinois
PRTR,PRECICION TRIM INC,Pink No Information,0.275700,,0,Common Stock,USA,California
SGER,STERLING ENERGY RES INC,Pink No Information,0.022000,-45.000000,41180,Common Stock,USA,Kansas
NPHC,NUTRA PHARMA CORP,Pink No Information,0.008100,5.194800,9002350,Common Stock,USA,Florida
UNXLQ,UNI-PIXEL INC,Pink No Information,0.006250,-2.343800,15496,Common Stock,USA,California
MUTM,MUTUAL MERCHANT SVCS INC,Pink No Information,0.031900,,0,Common Stock,USA,Utah
CSSV,CASPIAN SERVICES INC,Pink No Information,0.010000,81.818200,288500,Common Stock,USA,Utah
UCSO,UNITED CONSORTIUM LTD,Pink No Information,0.009800,-19.672100,10000,Common Stock,USA,Florida
AMFL,AMERICAN FILMS INC,Pink No Information,0.085000,6.250000,588,Common Stock,USA,Massachusetts
MBDE,MORRIS BUSINESS DEV,Pink No Information,0.061100,,0,Common Stock,USA,California
HTRC,HUNTER CREEK MINING CO,Pink No Information,0.500000,,0,Common Stock,USA,Oregon
DNDT,DND TECHNOLOGIES INC,Pink No Information,0.032100,,0,Common Stock,USA,New York
MYFT,MY FREIGHTWORLD TECH INC,Pink No Information,0.001300,13.043500,200000,Common Stock,USA,Kansas
EVOA,EVO TRANSPORTATION,Pink No Information,11.210000,,0,Common Stock,USA,Arizona
TRRI,TRINITY RESOURCES INC,Pink No Information,0.004600,,0,Common Stock,USA,Delaware
KPCM,KING OF PINE CREEK MINING,Pink No Information,0.325000,,0,Common Stock,USA,Oregon
SCNTQ,SCIENT INC,Pink No Information,0.002100,23.529400,182,Common Stock,USA,New York
BMMX,BIOMIMIX INC,Pink No Information,0.009500,,0,Common Stock,USA,Virginia
CPYT,CAREPAYMENT TECH INC,Pink No Information,0.050000,,0,Common Stock,USA,Oregon
AQQSQ,AMER SPECTRUM RLTY INC,Pink No Information,0.001000,100.000000,1600,Common Stock,USA,Texas
RIGH,RIGHTSMILE INC,Pink No Information,0.000400,0.000000,29777890,Common Stock,USA,California
LMWW,LMWW HOLDINGS INC,Pink No Information,0.004670,,29800,Common Stock,USA,Florida
DTSL,DELIVERY TECHNOLOGY SLTNS,Pink No Information,0.000200,-33.333300,4020000,Common Stock,USA,Florida
COGV,COGNITIV INC,Pink No Information,0.011200,,0,Common Stock,USA,Florida
LYJN,LYRIC JEANS INC,Pink No Information,0.000400,0.000000,2000,Common Stock,USA,California
GCLT,GAINCLIENTS INC,Pink No Information,0.016800,-0.591700,71500,Common Stock,USA,Arizona
SWRI,SEAWRIGHT HOLDINGS INC,Pink No Information,0.010450,,0,Common Stock,USA,Virginia
APLD,APPLIED SCIENCE PRODS INC,Pink No Information,0.208000,2.463100,11514,Common Stock,USA,Tennessee
LNGT,LASER ENERGETICS INC,Pink No Information,0.001100,-15.384600,1324913,Common Stock,USA,New Jersey
ATCV,ATC VENTURE GROUP INC,Pink No Information,0.012000,,0,Common Stock,USA,Minnesota
NRPR,NUTRI PHARMS RESH INC,Pink No Information,0.050000,,0,Common Stock,USA,Nevada
COWI,COROWARE INC,Pink No Information,0.000700,-12.500000,126350145,Common Stock,USA,Washington
VOIS,MIND SOLUTIONS INC,Pink No Information,0.000600,0.000000,340010,Common Stock,USA,California
IDGC,IDGLOBAL CORP,Pink No Information,0.001600,3.225800,24124611,Common Stock,USA,California
AMLH,AMER LEISURE HLDGS INC,Pink No Information,0.001200,0.000000,294774519,Common Stock,USA,Delaware
AFTC,ALTERNATIVE FUEL TECHS,Pink No Information,0.001100,10.000000,404409,Common Stock,USA,Pennsylvania
KWBT,KIWA BIO-TECH PRODS GRP,Pink No Information,0.024450,11.136400,3852205,Common Stock,USA,California
MBVA,MILLENNIUM BNKSHS CORP,Pink No Information,2.000000,,0,Common Stock,USA,Virginia
HCEI,HEALTHY COFFEE INTL INC,Pink No Information,0.001100,0.000000,110054,Common Stock,USA,California
CGUD,COM-GUARD.COM INC,Pink No Information,0.001800,0.000000,400,Common Stock,USA,California
VIRA,VIRATECH CORP,Pink No Information,0.007400,21.311500,10833098,Common Stock,USA,California
NFSE,NFINANSE INC,Pink No Information,0.006000,-14.285700,38379,Common Stock,USA,Florida
CRGP,CALISSIO RES GROUP INC,Pink No Information,0.003000,15.384600,1646000,Common Stock,USA,Nevada
VYEY,VICTORY OILFIELD TECH INC,Pink No Information,0.920000,109.090900,48100,Common Stock,USA,Texas
MENB,MENDOCINO BREWING CO,Pink No Information,0.063550,,0,Common Stock,USA,California
ECPN,EL CAPTN PRECIOUS MTL INC,Pink No Information,0.007200,2.857100,1761181,Common Stock,USA,Arizona
RFCS,REFOCUS GROUP INC,Pink No Information,0.033000,,0,Common Stock,USA,Texas
LICH,LIVECHAIN INC,Pink No Information,0.012500,-16.666700,40150,Common Stock,USA,Nevada
GRHI,GOLD ROCK HLDGS INC A,Pink No Information,0.030000,249900.000000,3009324,Common Stock,USA,California
SCFR,SECURITY FIRST INT HL NEW,Pink No Information,0.120000,-4.000000,618250,Common Stock,USA,Florida
SVNJ,727 COMMUNS INC,Pink No Information,0.020100,,0,Common Stock,USA,Oregon
TXHG,TX HOLDINGS INC,Pink No Information,0.010250,-5.092600,1000,Common Stock,USA,Kentucky
CSBI,CAROLL SHELBY INTL INC,Pink No Information,0.070000,37.254900,500,Common Stock,USA,California
CYNS,CYGNUS OIL AND GAS CORP,Pink No Information,0.001900,0.000000,18500,Common Stock,USA,Texas
SITOQ,SITO MOBILE LTD,Pink No Information,0.150000,-3.163300,2768,Common Stock,USA,Delaware
MRPT,MACREPORT.NET INC,Pink No Information,0.510000,,0,Common Stock,USA,New York
PYCT,PAYCHEST INC,Pink No Information,0.000300,0.000000,98035699,Common Stock,USA,Washington
DMDD,DIAMOND DISCOVERIES INTL,Pink No Information,0.003600,44.000000,133632,Common Stock,USA,New York
IHGP,INTERACT HLDGS GROUP INC,Pink No Information,0.025000,,0,Common Stock,USA,Georgia
RDWD,REDWOOD GROUP INTL INC,Pink No Information,0.000600,,9,Common Stock,USA,California
SNLM,HOMESTEAD GOLD & SILVER,Pink No Information,0.000001,,0,Common Stock,USA,Washington
OXIHF,OXFORD INVST HOLDINGS INC,Pink No Information,0.006000,,0,Foreign Ordinary Shares,USA,Florida
QMDT,QUICK-MED TECHS INC,Pink No Information,0.029000,,0,Common Stock,USA,Florida
CRKT,CIRMAKER TECHNOLOGY CORP,Pink No Information,0.006100,,0,Common Stock,USA,Nevada
HCBP,HARVEST COMMUNITY BK (NJ),Pink No Information,0.008050,,0,Common Stock,USA,New Jersey
MENC,MILLENNIUM ENERGY CRP,Pink No Information,0.003100,,0,Common Stock,USA,New Jersey
OSRS,OSIRIS CORP,Pink No Information,0.089000,,0,Common Stock,USA,Wisconsin
WYPH,WAYPOINT BIOMED HLDGS INC,Pink No Information,0.031000,,0,Common Stock,USA,California
ICLD,INTERCLOUD SYSTEMS,Pink No Information,0.002300,1.769900,1509009,Common Stock,USA,New Jersey
HAZH,HAZ HOLDINGS INC,Pink No Information,0.018500,,0,Common Stock,USA,Washington
ICCO,INTERCARE DX INC,Pink No Information,0.020100,,0,Common Stock,USA,California
FONU,FONU2 INC NEW,Pink No Information,0.001500,-8.256900,7014674,Common Stock,USA,Florida
ETII,ENVIROTECHNOLOGIES INTL,Pink No Information,0.066000,,0,Common Stock,USA,Utah
ADIA,ADIA NUTRITION INC,Pink No Information,0.014350,,0,Common Stock,USA,California
TCHH,TRUSTCASH HOLDINGS INC,Pink No Information,0.000200,-33.333300,5552400,Common Stock,USA,Georgia
EUBG,ENTREPRENEUR UNIVERSE,Pink No Information,0.415000,0.000000,50502,Common Stock,USA,Nevada
GGII,GREEN GLOBE INTL INC NEW,Pink No Information,0.001100,37.500000,80418995,Common Stock,USA,Kansas
IRWPQ,IFC CAPITAL TR VI 8.70%,Pink No Information,0.190000,,0,Preferred Stock,USA,Indiana
STZU,SUN TZU CORP,Pink No Information,0.002900,,0,Common Stock,USA,New York
TEGR,TERRA ENGY&RES TECHS INC,Pink No Information,0.008100,,0,Common Stock,USA,New York
SPMI,SPEEDEMISSIONS INC,Pink No Information,0.004300,16.216200,2377641,Common Stock,USA,Georgia
PDIV,PREMIER DEV & INVST INC A,Pink No Information,0.120000,,0,Common Stock,USA,Nevada
WSFL,WOODSTOCK HOLDINGS INC,Pink No Information,0.080000,,0,Common Stock,USA,Georgia
EMQU,EM QUANTUM TECHNOLOGIES,Pink No Information,1.250000,,0,Common Stock,USA,Florida
RSGX,RESOURCING SOLUTIONS GRP,Pink No Information,0.000000,,0,Common Stock,USA,North Carolina
EMHI,EAST MORGAN HLDGS INC,Pink No Information,0.024000,,0,Common Stock,USA,Florida
TISDZ,TREASURE ISLND RTY TR UTS,Pink No Information,0.002750,,0,Fund,USA,Texas
SYNJ,DAY TRADEXCHANGE INC,Pink No Information,0.004400,25.714300,56811,Common Stock,USA,Maryland
GPDB,GREEN POLKADOT BOX INC,Pink No Information,0.170000,-5.555600,6655,Common Stock,USA,Utah
SSRAP,SATURNS SRS ROBCK 7.25 A,Pink No Information,7.550000,,0,Preferred Stock,USA,New York
CRCA,CONN RVR CMNTY BK CT,Pink No Information,10.250000,,0,Common Stock,USA,Connecticut
GNCP,GNCC CAPITAL INC,Pink No Information,0.001300,0.000000,116681662,Common Stock,USA,Nevada
HWSY,HAWK SYSTEMS INC,Pink No Information,0.013000,,0,Common Stock,USA,Florida
LEHKQ,LEHMAN BROS HLD C/T III K,Pink No Information,0.176200,58.595900,5245,Preferred Stock,USA,New York
PCLI,PROTOCALL TECHS INC,Pink No Information,0.000800,0.000000,320667,Common Stock,USA,Idaho
AFPW,ALUMIFUEL POWER CORP NEW,Pink No Information,0.001300,-13.333300,70256406,Common Stock,USA,Colorado
IJJP,IJJ CORP,Pink No Information,0.001800,-10.000000,61835956,Common Stock,USA,Maryland
MCTH,MEDICAL CONNECTIONS H NEW,Pink No Information,0.017000,,0,Common Stock,USA,Florida
DYRFF,DUNES EXPLORATION LTD,Pink No Information,0.010000,,0,Foreign Ordinary Shares,USA,Nevada
GMND,GREEN MTN DEV CORP,Pink No Information,0.005240,-17.480300,285802,Common Stock,USA,California
BZRD,BLUBUZZARD INC.,Pink No Information,0.020000,11.111100,166861,Common Stock,USA,Florida
ISHM,INFOSEARCH MEDIA INC,Pink No Information,0.012300,,0,Common Stock,USA,California
BDYS,BODYSCAN CORP,Pink No Information,0.001000,,0,Common Stock,USA,Idaho
ALLQ,ALL-Q-TELL CORP,Pink No Information,0.000600,,0,Common Stock,USA,Texas
CYBL,CYBERLUX CORP,Pink No Information,0.001100,10.000000,34825535,Common Stock,USA,North Carolina
OHBK,OLD HARBOR BANK FL,Pink No Information,0.010000,,0,Common Stock,USA,Florida
TXTM,PROTEXT MOBILITY INC,Pink No Information,0.001500,7.142900,29821683,Common Stock,USA,Florida
ITVI,INTERACT-TV INC,Pink No Information,0.000800,-11.111100,20381645,Common Stock,USA,Delaware
DWIS,DINEWISE INC,Pink No Information,0.130000,96.969700,144568,Common Stock,USA,Georgia
ACUS,ACUSPHERE INC NEW,Pink No Information,0.041100,-0.242700,12330,Common Stock,USA,Massachusetts
SKPI,SKY PETROLEUM INC,Pink No Information,0.023800,,0,Common Stock,USA,Texas
LEHLQ,LEHMAN BRO HD C/T IV PR L,Pink No Information,0.143800,30.727300,6007,Preferred Stock,USA,New York
RPFG,RAINIER PAC FINCL GRP INC,Pink No Information,0.005500,,0,Common Stock,USA,Washington
CHLE,CENTENNIAL SPECIALTY FOOD,Pink No Information,0.040000,,0,Common Stock,USA,Colorado
PPRG,PATIENT PORTAL TECHS INC,Pink No Information,0.380000,,0,Common Stock,USA,New York
PRCF,PROTEIN REACTOR COMBINED,Pink No Information,0.001200,,0,Common Stock,USA,Florida
AVOZ,ALTAVOZ ENTERTAINMENT INC,Pink No Information,0.013000,,13,Common Stock,USA,Florida
CPSO,CAPSOURCE FINCL INC,Pink No Information,0.010500,,0,Common Stock,USA,Minnesota
NXCR,NEXCORE HEALTHCARE CAP,Pink No Information,0.050000,,0,Common Stock,USA,Colorado
OGNT,ORGANA TECHS GRP INC,Pink No Information,0.054200,,0,Common Stock,USA,Florida
CKCB,CLARK COUNTY BANCORP,Pink No Information,0.100000,,0,Common Stock,USA,Washington
HLMB,SWIFTSURE INTL INC,Pink No Information,1.500000,,0,Common Stock,USA,Nevada
NMCX,NMC INC,Pink No Information,0.000010,,0,Common Stock,USA,Tennessee
GRCO,GREENBELT RESOURCES CORP,Pink No Information,0.020000,0.000000,2160,Common Stock,USA,California
OEDVQ,OSAGE EXPL & DEV INC,Pink No Information,0.004800,-4.000000,14000,Common Stock,USA,California
MMBF,MOMENTUM BIOFUELS INC,Pink No Information,0.018000,26.315800,38100,Common Stock,USA,Colorado
XLPI,XCELPLUS INTL INC,Pink No Information,0.015800,26.400000,31850,Common Stock,USA,Virginia
UTDE,UNITED E&P INC,Pink No Information,0.004000,,0,Common Stock,USA,Texas
VSPC,VIASPACE INC,Pink No Information,0.002900,3.571400,226946,Common Stock,USA,California
EAUI,EAU TECHNOLOGIES INC,Pink No Information,0.018000,-39.393900,100,Common Stock,USA,Georgia
ATIG,ATLANTIS INTERNET GRP CP,Pink No Information,0.000800,0.000000,6048100,Common Stock,USA,Nevada
APLN,AE HOLDING I INC,Pink No Information,0.001000,,0,Common Stock,USA,Florida
WMDH,WMD HOLDINGS GROUP INC,Pink No Information,0.017000,-10.526300,123760,Common Stock,USA,California
GRGG,GREEN FOR ENERGY INC,Pink No Information,0.015000,,0,Common Stock,USA,Louisiana
GBGD,GLOBAL GOLD CORP,Pink No Information,0.550000,,0,Common Stock,USA,New York
LGTT,LIGATT SECURITY INTL INC,Pink No Information,0.000400,0.000000,10707097,Common Stock,USA,Georgia
FPLF,FIRST PET LIFE INC (TX),Pink No Information,0.003800,52.000000,10000,Common Stock,USA,Texas
USBC,US BIOTEC INC,Pink No Information,0.750000,,0,Common Stock,USA,Tennessee
SHGY,SEARCHGUY.COM INC NEW,Pink No Information,3.860000,,0,Common Stock,USA,California
CEOA,CEO AMERICA INC,Pink No Information,0.000900,80.000000,119500,Common Stock,USA,Nevada
RTRK,RED TRUCK ENTMT INC,Pink No Information,1.020000,1019900.000000,669,Common Stock,USA,Arizona
SPSO,SPECTACULAR SOLAR INC,Pink No Information,0.035000,6.060600,118345,Common Stock,USA,New Jersey
SNLP,SYNTROL CORP,Pink No Information,0.031000,,0,Common Stock,USA,California
NHYF,NATURAL HARMONY FOODS INC,Pink No Information,0.004000,5.263200,40000,Common Stock,USA,Florida
NHGP,NEW HORIZON GROUP INC,Pink No Information,1.100000,,0,Common Stock,USA,California
CBDX,CURATIVE BIOSCIENCES INC,Pink No Information,0.193900,12.732600,3864,Common Stock,USA,Florida
NCDP,NICODROPS INC,Pink No Information,0.000400,,0,Common Stock,USA,Nevada
NFEI,NEW FRONTIER ENERGY INC,Pink No Information,0.017800,27.142900,2500,Common Stock,USA,Colorado
PFGBQ,"PFO GLOBAL, INC.",Pink No Information,0.025000,,0,Common Stock,USA,Texas
UVSS,UNIVERSAL SYSTEMS INC,Pink No Information,0.011500,-0.862100,410500,Common Stock,USA,Oregon
ESNR,ELECTRONIC SENSOR TECHS,Pink No Information,0.006205,-4.538500,15000,Common Stock,USA,California
TEXG,TERAX ENERGY INC,Pink No Information,0.025000,,0,Common Stock,USA,Texas
SYNE,SYNTHESIS ENERGY SYS INC,Pink No Information,0.349800,16.600000,3589,Common Stock,USA,Texas
RWGI,RODEDAWG INTL INDUS INC,Pink No Information,0.088000,182.958200,100,Common Stock,USA,California
SPZI,SPOOZ INC,Pink No Information,0.001100,1000.000000,596981151,Common Stock,USA,Illinois
OBDP,ORBIT DROP INC,Pink No Information,0.003300,6.451600,1000,Common Stock,USA,Texas
SSER,STHN STAR ENERGY CORP,Pink No Information,0.006500,,0,Common Stock,USA,Texas
WWII,WORLD OF WIRELESS INTL,Pink No Information,0.101000,-38.787900,427778,Common Stock,USA,California
NWAU,NOWAUTO INC,Pink No Information,0.071000,26.785700,2082786,Common Stock,USA,Arizona
APWL,ADVANCED PWRLN TECHS INC,Pink No Information,0.002900,,0,Common Stock,USA,Oklahoma
PRKV,PARKVIDA GROUP INC,Pink No Information,0.006200,,0,Common Stock,USA,Utah
COFI,CREDIT ONE FINCL INC,Pink No Information,0.210000,,0,Common Stock,USA,New York
STJO,ST JOSEPH INC,Pink No Information,0.040000,,0,Common Stock,USA,Texas
BRNE,BORNEO RESOURCE INVST,Pink No Information,0.001200,-7.692300,76000,Common Stock,USA,Washington
AUNM,AUCTION MILLS INC,Pink No Information,0.510000,1445.454500,210,Common Stock,USA,Texas
RMTD,REMOTE DYNAMICS INC,Pink No Information,0.000300,0.000000,30895806,Common Stock,USA,Texas
BIMO,BIONEUTRA INTL LTD,Pink No Information,0.128000,28.000000,65005,Common Stock,USA,Nevada
TRAE,TRITON AMER ENERGY CORP,Pink No Information,0.008100,,0,Common Stock,USA,Texas
CMNR,COMMERCE ENERGY GRP INC,Pink No Information,0.008000,,0,Common Stock,USA,California
QCCO,QC HOLDINGS INC,Pink No Information,0.389900,,0,Common Stock,USA,Kansas
VYON,VIYYA TECHS INC,Pink No Information,0.008800,-2.222200,1038531,Common Stock,USA,New Jersey
CSGU,CONSOL SPORTS MEDIA GRP,Pink No Information,0.008700,10.126600,3572,Common Stock,USA,Texas
AMBD,AMER MOBILE DENTAL CORP,Pink No Information,0.001300,-31.578900,62401,Common Stock,USA,New York
RBSY,ROBOSERVER SYSTEMS CORP,Pink No Information,0.020000,19.760500,31360,Common Stock,USA,Nevada
BNXR,BRINX RESOURCES LTD,Pink No Information,0.011600,,0,Common Stock,USA,Michigan
GRCU,GREEN CURES & BOTANICAL,Pink No Information,0.003700,5.714300,1274490,Common Stock,USA,California
BEHL,BIOCENTRIC ENGY HLDGS INC,Pink No Information,0.000400,0.000000,8386500,Common Stock,USA,Arizona
SHGR,SUCCESS HOLDING GRP CORP,Pink No Information,6.500000,,0,Common Stock,USA,Indiana
PKWY,PARKWAY BANK,Pink No Information,0.003100,0.000000,700,Common Stock,USA,North Carolina
DVFI,DIVERSIFIED OIL&GAS HLDGS,Pink No Information,0.003000,1.694900,619716,Common Stock,USA,Texas
ITKH,ITEKNIK HOLDING CORP,Pink No Information,0.001800,,0,Common Stock,USA,Florida
CDID,QUAD ENERGY CORP NEW,Pink No Information,0.003900,0.000000,1387,Common Stock,USA,Florida
CIAS,CHINA SCORE INC,Pink No Information,0.000500,,0,Common Stock,USA,Nevada
ASRE,ASTRA ENERGY INC,Pink No Information,0.850000,,0,Common Stock,USA,California
NHLG,NATL HEALTHCARE LOGISTICS,Pink No Information,0.014000,180.000000,10000,Common Stock,USA,Tennessee
ENMI,ENERGY MANAGEMENT INTL,Pink No Information,0.007000,7.692300,473005,Common Stock,USA,Nevada
ENAB,ENABLE HOLDINGS INC,Pink No Information,0.003700,0.000000,349,Common Stock,USA,Illinois
TSHO,TRADESHOW MARKETING CO,Pink No Information,0.001100,0.000000,1850,Common Stock,USA,Washington
PDGO,PARADIGM OIL & GAS INC,Pink No Information,0.001400,0.000000,15060588,Common Stock,USA,Florida
BUUZ,CALETHOS INC,Pink No Information,1.000000,,2,Common Stock,USA,California
VRED,VIRTUAL ED LINK INC,Pink No Information,0.000400,-42.857100,27162,Common Stock,USA,Delaware
UVSE,UNIVERSAL ENERGY CORP DE,Pink No Information,0.000400,0.000000,90389841,Common Stock,USA,Florida
CPYJ,CUSTOM DESIGNED C/S INC,Pink No Information,0.001800,-55.000000,286600,Common Stock,USA,New Mexico
SCAL,STEM CELL AUTHORITY LTD,Pink No Information,0.030000,50.000000,500,Common Stock,USA,Ohio
GPSI,GENERAL PAYMENT SYS INC,Pink No Information,0.040000,,0,Common Stock,USA,California
PEDH,PEOPLES EDUCATIONAL HLDGS,Pink No Information,0.210000,,0,Common Stock,USA,New Jersey
FAFL,FIRST AMERICANO FINCL CP,Pink No Information,0.007500,,0,Common Stock,USA,New Jersey
FLXP,FLEXPOWER INC,Pink No Information,0.008000,0.000000,2500,Common Stock,USA,Florida
OPGX,OPTIGENEX INC,Pink No Information,1.000000,,0,Common Stock,USA,New Jersey
CLWA,CALLWAVE INC NEW,Pink No Information,7.000000,,0,Common Stock,USA,California
FAKC,FACEKEY CORP NEW,Pink No Information,0.021000,,0,Common Stock,USA,Texas
APPM,APPAREL MFG ASSOCS INC,Pink No Information,0.012800,,0,Common Stock,USA,Connecticut
PECD,PET ECOLOGY BRANDS INC,Pink No Information,0.004600,,0,Common Stock,USA,Texas
WRGL,WARRIOR GIRL CORP,Pink No Information,0.002100,50.000000,76499,Common Stock,USA,Nevada
WSSE,WALLSTREET SECS INC,Pink No Information,0.000400,0.000000,8270000,Common Stock,USA,California
